id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,schema drift,73,30,39,48,223,ship,baseline,monotonic-signal,raise-signal
m002,g002,lineage depth,54,13,45,86,176,ship,edge,drag-penalty,drop-slack
m003,g003,partition skew,52,23,36,78,207,ship,recovery,confidence-floor,raise-drag
m004,g004,quality gap,99,25,22,11,333,ship,negative,lane-boundary,lower-confidence
m005,g005,schema drift,47,29,41,44,100,hold,baseline,monotonic-signal,raise-signal
m006,g006,lineage depth,55,22,10,59,310,ship,edge,drag-penalty,drop-slack
m007,g007,partition skew,67,73,45,28,172,watch,recovery,confidence-floor,raise-drag
m008,g008,quality gap,76,25,12,90,449,ship,negative,lane-boundary,lower-confidence
m009,g009,schema drift,49,39,21,59,248,ship,baseline,monotonic-signal,raise-signal
m010,g010,lineage depth,114,37,6,84,631,ship,edge,drag-penalty,drop-slack
m011,g011,partition skew,110,55,49,58,366,ship,recovery,confidence-floor,raise-drag
m012,g012,quality gap,112,26,20,37,448,ship,negative,lane-boundary,lower-confidence
m013,g013,schema drift,81,14,18,50,348,ship,baseline,monotonic-signal,raise-signal
m014,g014,lineage depth,56,35,32,98,295,ship,edge,drag-penalty,drop-slack
m015,g015,partition skew,95,29,47,40,254,ship,recovery,confidence-floor,raise-drag
m016,g016,quality gap,74,58,25,89,407,ship,negative,lane-boundary,lower-confidence
m017,g017,schema drift,76,40,40,51,246,ship,baseline,monotonic-signal,raise-signal
m018,g018,lineage depth,67,23,7,30,316,ship,edge,drag-penalty,drop-slack
m019,g019,partition skew,115,33,20,67,527,ship,recovery,confidence-floor,raise-drag
m020,g020,quality gap,54,70,38,34,164,watch,negative,lane-boundary,lower-confidence
m021,g021,schema drift,80,21,10,85,461,ship,baseline,monotonic-signal,raise-signal
m022,g022,lineage depth,39,23,40,77,133,watch,edge,drag-penalty,drop-slack
m023,g023,partition skew,71,43,21,23,268,ship,recovery,confidence-floor,raise-drag
m024,g024,quality gap,46,50,24,30,174,watch,negative,lane-boundary,lower-confidence
m025,g025,schema drift,46,64,30,58,214,ship,baseline,monotonic-signal,raise-signal
m026,g026,lineage depth,36,55,14,27,183,ship,edge,drag-penalty,drop-slack
m027,g027,partition skew,83,34,14,102,500,ship,recovery,confidence-floor,raise-drag
m028,g028,quality gap,66,21,26,45,245,ship,negative,lane-boundary,lower-confidence
m029,g029,schema drift,70,52,37,83,313,ship,baseline,monotonic-signal,raise-signal
m030,g030,lineage depth,106,24,23,57,447,ship,edge,drag-penalty,drop-slack
m031,g031,partition skew,88,29,46,49,249,ship,recovery,confidence-floor,raise-drag
m032,g032,quality gap,105,28,6,36,490,ship,negative,lane-boundary,lower-confidence
m033,g033,schema drift,104,30,33,97,475,ship,baseline,monotonic-signal,raise-signal
m034,g034,lineage depth,93,23,27,39,338,ship,edge,drag-penalty,drop-slack
m035,g035,partition skew,52,38,12,101,388,ship,recovery,confidence-floor,raise-drag
m036,g036,quality gap,79,8,45,37,173,watch,negative,lane-boundary,lower-confidence
m037,g037,schema drift,105,30,17,29,423,ship,baseline,monotonic-signal,raise-signal
m038,g038,lineage depth,108,33,25,66,472,ship,edge,drag-penalty,drop-slack
m039,g039,partition skew,117,53,17,46,528,ship,recovery,confidence-floor,raise-drag
